2026-04-16 00:00:06,115 | INFO | Iniciando pipeline ARMAS-GADSO
2026-04-16 00:00:06,115 | INFO | Modo: scheduled
2026-04-16 00:00:06,115 | INFO | Excel: C:\Users\fserrano\Desktop\ARMAS-GADSO-1.0\logs\.tmp_multihilo_flow_20260416_000005\worker_2_batch_1_idxs_1.xlsx
2026-04-16 00:00:11,930 | INFO | [INFO] INICIANDO SCRIPT SEL - Login Automtico
2026-04-16 00:00:11,930 | INFO | [INFO] PERSISTENT_SESSION activado - navegador se reutilizará entre grupos sin cerrarse
2026-04-16 00:00:13,288 | INFO |    -> Registros con estado 'PENDIENTE': 1
2026-04-16 00:00:13,288 | INFO |    -> Validando fecha de hoy: 16/04/2026
2026-04-16 00:00:13,290 | INFO |    -> Registros despus de filtrar por fecha: 1 (filtrados: 0)
2026-04-16 00:00:13,294 | INFO |  Registros pendientes a procesar: 1
2026-04-16 00:00:13,294 | INFO |  Procesando grupo RUC JV - Registros: 1
2026-04-16 00:00:13,294 | INFO | [INFO] Intento login 1/12 para grupo JV
2026-04-16 00:00:13,294 | INFO | [TILE] Args launch: --window-size=754,468 --window-position=776,6
2026-04-16 00:00:13,294 | INFO | [TILE] Lanzando Chromium con args: ['--disable-infobars', '--window-size=754,468', '--window-position=776,6']
2026-04-16 00:00:15,816 | INFO | [TILE] Geometría aplicada -> xy=(776,6) wh=(754,468) screen_cfg=1536x960 screen_js=1536x912 outer_js=755x470
2026-04-16 00:00:18,195 | INFO | [INFO] Pagina de login cargada
2026-04-16 00:00:18,408 | INFO | [INFO] Pestaña 'Autenticación Tradicional' seleccionada
2026-04-16 00:00:20,760 | INFO | [INFO] Credenciales llenadas para grupo JV
2026-04-16 00:00:20,761 | INFO |  OCR CAPTCHA: intento interno 1/6...
2026-04-16 00:00:22,023 | ERROR | C:\Users\fserrano\AppData\Local\Programs\Python\Python314\Lib\site-packages\torch\utils\data\dataloader.py:775: UserWarning: 'pin_memory' argument is set as true but no accelerator is found, then device pinned memory won't be used.
2026-04-16 00:00:22,023 | ERROR |   super().__init__(loader)
2026-04-16 00:00:22,673 | INFO |    -> Variante 0, Decoder greedy: 'FBYR3' -> 'FBYR3' [INFO]
2026-04-16 00:00:22,673 | INFO |    [INFO] CAPTCHA vlido -> Usando: FBYR3
2026-04-16 00:00:22,825 | INFO | [INFO] Captcha automatico: FBYR3
2026-04-16 00:00:22,825 | INFO | [INFO] Enviando login...
2026-04-16 00:00:23,569 | INFO | [INFO] Validando acceso...
2026-04-16 00:00:23,570 | INFO | [INFO] Acceso exitoso
2026-04-16 00:00:23,570 | INFO |    -> URL: https://www.sucamec.gob.pe/sel/faces/aplicacion/inicio.xhtml
2026-04-16 00:00:23,570 | INFO | [INFO] Tiempo total login: 10.28 segundos
2026-04-16 00:00:23,571 | INFO |  Navegando a CITAS -> RESERVAS DE CITAS...
2026-04-16 00:00:24,919 | INFO |     Fast-path: click directo en 'RESERVAS DE CITAS' (menuid 7_1)
2026-04-16 00:00:27,198 | INFO | [INFO] Navegacin completada (fast-path) -> URL: https://www.sucamec.gob.pe/sel/faces/aplicacion/inicio.xhtml
2026-04-16 00:00:27,198 | INFO |  Seleccionando tipo de cita: EXAMEN PARA POLGONO DE TIRO...
2026-04-16 00:00:27,560 | INFO |    [INFO] Tipo de cita seleccionado: EXAMEN PARA POLÍGONO DE TIRO
2026-04-16 00:00:27,561 | INFO | -------- JV Registro iterativo 1 (idx=1, prioridad=alta, intento=1, en_cola=0) --------
2026-04-16 00:00:29,004 | INFO |  Registro tomado desde Excel:
2026-04-16 00:00:29,004 | INFO |    - id_registro: 2
2026-04-16 00:00:29,004 | INFO |    - sede: LIMA
2026-04-16 00:00:29,004 | INFO |    - fecha: 07/05/2026
2026-04-16 00:00:29,005 | INFO |    - hora_rango: 12:15-12:30
2026-04-16 00:00:29,005 | INFO |    - tipo_operacion: INICIAL DE LICENCIA DE USO
2026-04-16 00:00:29,005 | INFO |    - doc_vigilante: 10212773
2026-04-16 00:00:29,005 | INFO |    - nro_solicitud: 071549-0
2026-04-16 00:00:29,005 | INFO |    - fecha_programacion: 16/04/2026
2026-04-16 00:00:29,005 | INFO |    - ruc: J & V Resguardo
2026-04-16 00:00:29,005 | INFO |    - prioridad: alta
2026-04-16 00:00:29,005 | INFO |    - siguiente_mismo_doc_y_fecha: False
2026-04-16 00:00:29,005 | INFO |    - indices_relacionados_excel: [1]
2026-04-16 00:00:29,005 | INFO |    - tipo_arma (excel): ['CORTA']
2026-04-16 00:00:29,005 | INFO |    - arma (excel): ['REVOLVER']
2026-04-16 00:00:29,006 | INFO |    - objetivos_arma: [('CORTA', 'REVOLVER')]
2026-04-16 00:00:29,006 | INFO |    - tipos_arma_objetivo: ['CORTA']
2026-04-16 00:00:29,013 | INFO |  Completando Reserva de Cupos con datos del Excel...
2026-04-16 00:00:29,365 | INFO |    [INFO] Sede seleccionado: LIMA
2026-04-16 00:00:30,473 | INFO |    [INFO] Fecha seleccionado: 07/05/2026
2026-04-16 00:00:30,473 | INFO |  Buscando hora en tabla: 12:15-12:30
2026-04-16 00:00:31,790 | INFO |    [INFO] Estrategia horario: prioridad a hora exacta del Excel
2026-04-16 00:00:32,120 | INFO |    [INFO] Hora seleccionada: 12:15-12:30 (Cupos Libres=3)
2026-04-16 00:00:32,158 | INFO |    [INFO] Click en botn 'Siguiente'
2026-04-16 00:00:32,158 | INFO |  Completando Paso 2 con datos del Excel...
2026-04-16 00:00:32,873 | INFO |    [INFO] Tipo Operacin seleccionado: INICIAL DE LICENCIA DE USO
2026-04-16 00:00:32,874 | INFO |     Flujo INICIAL detectado: primero Tipo de Licencia, luego Documento Vigilante
2026-04-16 00:00:33,418 | INFO |    [INFO] Tipo de Licencia: SEGURIDAD PRIVADA
2026-04-16 00:00:34,934 | INFO |    [INFO] Documento vigilante seleccionado: 10212773
2026-04-16 00:00:35,606 | INFO |    [INFO] Seleccione Solicitud: SI
2026-04-16 00:00:35,607 | INFO |     Flujo INICIAL: tambin se seleccionar Nro Solicitud
2026-04-16 00:00:37,893 | INFO |    [INFO] Nro Solicitud seleccionado: TUPA 2022 PA3400C585 - NRO EMPOCE: 71549 - FECHA REGISTRO: 14/04/2026
2026-04-16 00:00:38,906 | INFO |  Completando tabla de tipos de arma (Fase 2)...
2026-04-16 00:00:43,137 | INFO |    [INFO] CORTA: REVOLVER
2026-04-16 00:00:43,504 | INFO |    [INFO] Click en botn 'Siguiente' de Fase 2 (botonSiguiente3)
2026-04-16 00:00:52,444 | INFO |  Completando Fase 3 (Resumen de cita)...
2026-04-16 00:00:52,450 | INFO |  OCR CAPTCHA Fase 3: intento interno 1/∞...
2026-04-16 00:00:53,703 | ERROR | C:\Users\fserrano\AppData\Local\Programs\Python\Python314\Lib\site-packages\torch\utils\data\dataloader.py:775: UserWarning: 'pin_memory' argument is set as true but no accelerator is found, then device pinned memory won't be used.
2026-04-16 00:00:53,703 | ERROR |   super().__init__(loader)
2026-04-16 00:00:53,744 | INFO |    -> Variante 0, Decoder greedy: 'WFYWN' -> 'WFYWN' [INFO]
2026-04-16 00:00:53,744 | INFO |    [INFO] CAPTCHA vlido -> Usando: WFYWN
2026-04-16 00:00:53,792 | INFO |    [INFO] CAPTCHA Fase 3 escrito: WFYWN
2026-04-16 00:00:54,034 | INFO |    [INFO] Trminos y condiciones marcados
2026-04-16 00:00:54,970 | INFO |  Paso final opcional: Generar Cita (reintento rpido)
2026-04-16 00:00:54,974 | INFO |     Intento generar cita 1/5
2026-04-16 00:00:57,594 | INFO |     Validacin final: 2.62s
2026-04-16 00:00:58,615 | INFO | [WARNING] Error en registro idx=1: No se pudo confirmar la generación de cita de forma robusta (sin seales claras de xito y sin captcha incorrecto explícito)
2026-04-16 00:00:58,615 | INFO | [INFO] Error transitorio/no clasificado en idx=1. Reencolando (1/4)...
2026-04-16 00:00:58,850 | INFO |    [INFO] Click en 'Limpiar' (recuperación por error)
2026-04-16 00:00:59,850 | INFO | -------- JV Registro iterativo 2 (idx=1, prioridad=alta, intento=2, en_cola=0) --------
2026-04-16 00:01:00,092 | INFO |  Registro tomado desde Excel:
2026-04-16 00:01:00,092 | INFO |    - id_registro: 2
2026-04-16 00:01:00,092 | INFO |    - sede: LIMA
2026-04-16 00:01:00,092 | INFO |    - fecha: 07/05/2026
2026-04-16 00:01:00,092 | INFO |    - hora_rango: 12:15-12:30
2026-04-16 00:01:00,092 | INFO |    - tipo_operacion: INICIAL DE LICENCIA DE USO
2026-04-16 00:01:00,092 | INFO |    - doc_vigilante: 10212773
2026-04-16 00:01:00,092 | INFO |    - nro_solicitud: 071549-0
2026-04-16 00:01:00,092 | INFO |    - fecha_programacion: 16/04/2026
2026-04-16 00:01:00,092 | INFO |    - ruc: J & V Resguardo
2026-04-16 00:01:00,092 | INFO |    - prioridad: alta
2026-04-16 00:01:00,092 | INFO |    - siguiente_mismo_doc_y_fecha: False
2026-04-16 00:01:00,092 | INFO |    - indices_relacionados_excel: [1]
2026-04-16 00:01:00,092 | INFO |    - tipo_arma (excel): ['CORTA']
2026-04-16 00:01:00,092 | INFO |    - arma (excel): ['REVOLVER']
2026-04-16 00:01:00,092 | INFO |    - objetivos_arma: [('CORTA', 'REVOLVER')]
2026-04-16 00:01:00,092 | INFO |    - tipos_arma_objetivo: ['CORTA']
2026-04-16 00:01:00,100 | INFO |  Completando Reserva de Cupos con datos del Excel...
2026-04-16 00:01:00,502 | INFO |    [INFO] Sede seleccionado: LIMA
2026-04-16 00:01:01,617 | INFO |    [INFO] Fecha seleccionado: 07/05/2026
2026-04-16 00:01:01,617 | INFO |  Buscando hora en tabla: 12:15-12:30
2026-04-16 00:01:02,850 | INFO |    [INFO] Estrategia horario: prioridad a hora exacta del Excel
2026-04-16 00:01:03,137 | INFO |    [INFO] Hora seleccionada: 12:15-12:30 (Cupos Libres=3)
2026-04-16 00:01:03,540 | INFO |    [INFO] Click en botn 'Siguiente'
2026-04-16 00:01:03,540 | INFO |  Completando Paso 2 con datos del Excel...
2026-04-16 00:01:04,739 | INFO |    [INFO] Tipo Operacin seleccionado: INICIAL DE LICENCIA DE USO
2026-04-16 00:01:04,739 | INFO |     Flujo INICIAL detectado: primero Tipo de Licencia, luego Documento Vigilante
2026-04-16 00:01:05,308 | INFO |    [INFO] Tipo de Licencia: SEGURIDAD PRIVADA
2026-04-16 00:01:09,896 | INFO | [WARNING] Error en registro idx=1: No se confirmó el documento vigilante. Esperado contiene '10212773' | Actual ''
2026-04-16 00:01:09,896 | INFO | [INFO] Registro idx=1 con causal terminal 'DOC_VIGILANTE' pendiente de confirmación (1/2). Reencolando...
2026-04-16 00:01:10,112 | INFO |    [INFO] Click en 'Limpiar' (recuperación por error)
2026-04-16 00:01:11,112 | INFO | -------- JV Registro iterativo 3 (idx=1, prioridad=alta, intento=3, en_cola=0) --------
2026-04-16 00:01:11,151 | INFO |  Registro tomado desde Excel:
2026-04-16 00:01:11,151 | INFO |    - id_registro: 2
2026-04-16 00:01:11,151 | INFO |    - sede: LIMA
2026-04-16 00:01:11,151 | INFO |    - fecha: 07/05/2026
2026-04-16 00:01:11,151 | INFO |    - hora_rango: 12:15-12:30
2026-04-16 00:01:11,151 | INFO |    - tipo_operacion: INICIAL DE LICENCIA DE USO
2026-04-16 00:01:11,151 | INFO |    - doc_vigilante: 10212773
2026-04-16 00:01:11,151 | INFO |    - nro_solicitud: 071549-0
2026-04-16 00:01:11,151 | INFO |    - fecha_programacion: 16/04/2026
2026-04-16 00:01:11,151 | INFO |    - ruc: J & V Resguardo
2026-04-16 00:01:11,152 | INFO |    - prioridad: alta
2026-04-16 00:01:11,152 | INFO |    - siguiente_mismo_doc_y_fecha: False
2026-04-16 00:01:11,152 | INFO |    - indices_relacionados_excel: [1]
2026-04-16 00:01:11,152 | INFO |    - tipo_arma (excel): ['CORTA']
2026-04-16 00:01:11,152 | INFO |    - arma (excel): ['REVOLVER']
2026-04-16 00:01:11,152 | INFO |    - objetivos_arma: [('CORTA', 'REVOLVER')]
2026-04-16 00:01:11,152 | INFO |    - tipos_arma_objetivo: ['CORTA']
2026-04-16 00:01:11,157 | INFO |  Completando Reserva de Cupos con datos del Excel...
2026-04-16 00:01:11,530 | INFO |    [INFO] Sede seleccionado: LIMA
2026-04-16 00:01:12,674 | INFO |    [INFO] Fecha seleccionado: 07/05/2026
2026-04-16 00:01:12,674 | INFO |  Buscando hora en tabla: 12:15-12:30
2026-04-16 00:01:13,905 | INFO |    [INFO] Estrategia horario: prioridad a hora exacta del Excel
2026-04-16 00:01:14,206 | INFO |    [INFO] Hora seleccionada: 12:15-12:30 (Cupos Libres=3)
2026-04-16 00:01:14,472 | INFO |    [INFO] Click en botn 'Siguiente'
2026-04-16 00:01:14,472 | INFO |  Completando Paso 2 con datos del Excel...
2026-04-16 00:01:15,665 | INFO |    [INFO] Tipo Operacin seleccionado: INICIAL DE LICENCIA DE USO
2026-04-16 00:01:15,666 | INFO |     Flujo INICIAL detectado: primero Tipo de Licencia, luego Documento Vigilante
2026-04-16 00:01:16,349 | INFO |    [INFO] Tipo de Licencia: SEGURIDAD PRIVADA
2026-04-16 00:01:17,880 | INFO |    [INFO] Documento vigilante seleccionado: 10212773
2026-04-16 00:01:18,420 | INFO |    [INFO] Seleccione Solicitud: SI
2026-04-16 00:01:18,420 | INFO |     Flujo INICIAL: tambin se seleccionar Nro Solicitud
2026-04-16 00:01:20,826 | INFO | [WARNING] Error en registro idx=1: No se encontró Nro Solicitud con token '71549'. Opciones: ['Seleccione', 'TUPA 2022 PA3400C585 - Nro Empoce: 98447 - Fecha registro: 14/04/2026', 'TUPA 2022 PA3400C585 - Nro Empoce: 98450 - Fecha registro: 14/04/2026', 'TUPA 2022 PA3400C585 - Nro Empoce: 27747 - Fecha registro: 06/04/2026', 'TUPA 2022 PA3400C585 - Nro Empoce: 43793 - Fecha registro: 31/03/2026', 'TUPA 2022 PA3400C585 - Nro Empoce: 17633 - Fecha registro: 23/03/2026', 'TUPA 2022 PA3400C585 - Nro Empoce: 89746 - Fecha registro: 06/03/2026', 'TUPA 2022 PA3400C585 - Nro Empoce: 89745 - Fecha registro: 06/03/2026', 'TUPA 2022 PA3400C585 - Nro Empoce: 80296 - Fecha registro: 20/02/2026', 'TUPA 2022 PA3400C585 - Nro Empoce: 92410 - Fecha registro: 11/02/2026', 'TUPA 2022 PA3400C585 - Nro Empoce: 46244 - Fecha registro: 04/09/2025', 'TUPA 2022 PA3400C585 - Nro Empoce: 22028 - Fecha registro: 11/07/2025', 'TUPA 2022 PA3400C585 - Nro Empoce: 21220 - Fecha registro: 30/05/2025', 'TUPA 2022 PA3400C585 - Nro Empoce: 62794 - Fecha registro: 29/01/2025', 'TUPA 2022 PA3400C585 - Nro Empoce: 92603 - Fecha registro: 29/01/2025']
2026-04-16 00:01:20,826 | INFO | [INFO] Registro idx=1 con causal terminal 'NRO_SOLICITUD' pendiente de confirmación (1/2). Reencolando...
2026-04-16 00:01:29,853 | INFO | -------- JV Registro iterativo 4 (idx=1, prioridad=alta, intento=4, en_cola=0) --------
2026-04-16 00:01:29,885 | INFO |  Registro tomado desde Excel:
2026-04-16 00:01:29,885 | INFO |    - id_registro: 2
2026-04-16 00:01:29,885 | INFO |    - sede: LIMA
2026-04-16 00:01:29,885 | INFO |    - fecha: 07/05/2026
2026-04-16 00:01:29,885 | INFO |    - hora_rango: 12:15-12:30
2026-04-16 00:01:29,885 | INFO |    - tipo_operacion: INICIAL DE LICENCIA DE USO
2026-04-16 00:01:29,885 | INFO |    - doc_vigilante: 10212773
2026-04-16 00:01:29,885 | INFO |    - nro_solicitud: 071549-0
2026-04-16 00:01:29,885 | INFO |    - fecha_programacion: 16/04/2026
2026-04-16 00:01:29,885 | INFO |    - ruc: J & V Resguardo
2026-04-16 00:01:29,885 | INFO |    - prioridad: alta
2026-04-16 00:01:29,885 | INFO |    - siguiente_mismo_doc_y_fecha: False
2026-04-16 00:01:29,885 | INFO |    - indices_relacionados_excel: [1]
2026-04-16 00:01:29,885 | INFO |    - tipo_arma (excel): ['CORTA']
2026-04-16 00:01:29,885 | INFO |    - arma (excel): ['REVOLVER']
2026-04-16 00:01:29,885 | INFO |    - objetivos_arma: [('CORTA', 'REVOLVER')]
2026-04-16 00:01:29,885 | INFO |    - tipos_arma_objetivo: ['CORTA']
2026-04-16 00:01:29,892 | INFO |  Completando Reserva de Cupos con datos del Excel...
2026-04-16 00:01:42,893 | INFO | [WARNING] Error en registro idx=1: Locator.wait_for: Timeout 12000ms exceeded.
2026-04-16 00:01:42,893 | INFO | Call log:
2026-04-16 00:01:42,893 | INFO |   - waiting for locator("#tabGestion\\:creaCitaPolJurForm\\:sedeId .ui-selectonemenu-trigger") to be visible
2026-04-16 00:01:42,893 | INFO | [INFO] Error transitorio/no clasificado en idx=1. Reencolando (1/4)...
